"","primer_nommbre","id","ID","id_publico","habilitado","borrado","cod_oficiona","estado_cotizacion","fecha_creacion_cotizacion"
"142","HAMID",27504,31198,"1f3b0f84f2572903f9c48b366ba779c4a456b9729e4eae5173eadd1c187a2ba9",TRUE,FALSE,"388","FILTRADA","2020-02-18T13:10:08.444-0500"
"143","DENNKO",27503,31197,"a6e82bc984fc1f98968de00e6782a15a982bc3b16378fb109799555b72c68e5d",TRUE,FALSE,"388","FILTRADA","2020-02-18T13:06:17.582-0500"
"144","ANDRES",27502,31196,"34b3f4f0c21f2be8c6ff4b1c123ea2b8c2f8fe3f26b7e42fffbe7dd47660a470",TRUE,FALSE,"536","FILTRADA","2020-02-18T13:05:39.580-0500"
"145","JUAN",27501,31195,"2234d72559fd4c208d7fe6bf8371d6785fb258d9bcbd5eadfbf206fa51fc847c",TRUE,FALSE,"389","FILTRADA","2020-02-18T13:02:25.457-0500"
"146","LILIANA",27500,31194,"b57e440512cd4f6931f93545a9734736a1966ca5c4694545352860f6bd1f2106",TRUE,FALSE,"578","FILTRADA","2020-02-18T13:00:16.518-0500"
"147","JOSE",27499,31193,"7f723aebc5fed01f7a6740b1cebbe45cb2ca68af2f8e8e08ba4ea8607e1e238b",TRUE,FALSE,"578","ENVIADA","2020-02-18T12:57:52.980-0500"
"148","YESSICA",27498,31192,"82091ff5d9c15e3ddc9754dc4aaeb3c2188f043e24bc3c9eafa3a667b86296a3",TRUE,FALSE,"578","RECHAZADA","2020-02-18T12:53:26.302-0500"
"149","JUAN",27497,31191,"113a549c73cd53f927a2a6db82cb1a724a69390a4a5687c07e5f9685e0026b92",TRUE,FALSE,"388","DESESTIMADA","2020-02-18T12:49:33.473-0500"
"150","PAMELA",27496,31190,"8ad269545383b271814371f51cbf6594fda1a1ce83507f88a894bde938ecfeea",TRUE,FALSE,"391","FILTRADA","2020-02-18T12:48:25.420-0500"
"151","HOMERO",27495,31189,"eb9603c5bbf77cb5b762e8bd838bf95a4ba2da9712210d8e447cda0a05a775ed",TRUE,FALSE,"330","DESESTIMADA","2020-02-18T12:47:53.449-0500"
"152","ALEX",27494,31188,"2b2b38c48218710c40af6828a6c1e5d76eda981fee11eb5f77182e2a8880512b",TRUE,FALSE,"595","DESESTIMADA","2020-02-18T12:46:18.141-0500"
"153","YULIANA",27493,31187,"b5e4cc2ae9ba1238e257cafda47de4fc4ddd0e3ed5dcedee6d119680178c5361",TRUE,FALSE,"536","FILTRADA","2020-02-18T12:40:01.718-0500"
"154","DIANA",27492,31186,"fb24b014a0451832362cad1b69934d7e1ea1225eb0eee338c76591cd3d34d9fb",TRUE,FALSE,"566","FILTRADA","2020-02-18T12:37:19.529-0500"
"155","DEBBIE",27491,31185,"73ddacde6a22415b7bb074a47e7910861291ffa91204f7ed7668ef40f578902f",TRUE,FALSE,"584","FILTRADA","2020-02-18T12:35:35.505-0500"
"156","ALEX",27490,31184,"0094d6ac4c81bedf743cb45ef3f66c89add29862cb651a5d64ff4a62cdb10bdf",TRUE,FALSE,"443","FILTRADA","2020-02-18T12:33:50.707-0500"
"157",NA,27489,31183,"cf71f91b5a58e54d097dfa0ee034a29755bd2e0ea34a4f4e7447e777af8226e6",TRUE,FALSE,"330","DESESTIMADA","2020-02-18T12:33:38.351-0500"
"158","EDELMIRA",27488,31182,"6ce83dd6bfca1c07a101e4f9ab19ccc104982f2321c74b0f31dbcc6c52fbc0e3",TRUE,FALSE,"569","FILTRADA","2020-02-18T12:26:47.411-0500"
"159","JUAN",27487,31181,"ff4c937455f2ea401f8d08c4ec8b1b13cdc8fd88f03b31cec1bc82121fd57775",TRUE,FALSE,"391","INICIADA","2020-02-18T12:26:26.715-0500"
"160","EDWIN",27486,31180,"c7d1a685a85fcd147be8843513d4c31bf88e9c4514f4f2a8bde6a85e37fdb611",TRUE,FALSE,"578","FILTRADA","2020-02-18T12:26:19.576-0500"
"161","ROY",27485,31179,"b20804ce7baa5b47e10c73ec41af52720ac5b52b7169f2b2454762a7b429e457",TRUE,FALSE,"388","DESESTIMADA","2020-02-18T12:21:47.662-0500"
"162","CARLOS",27484,31178,"c7de66199652c818c1c544a412d098056c70f5518882e825c36e57af156d5db4",TRUE,FALSE,"386","FILTRADA","2020-02-18T12:21:38.601-0500"
"163","TANIA",27483,31177,"38682d52b3c3b4f44d0dd34c579191c43c2eb42ff69600484f2a512cb81577cf",TRUE,FALSE,"584","FILTRADA","2020-02-18T12:20:21.014-0500"
"164","LUIS",27482,31176,"2609f22e7024591ca86f4087c6d3a8ea129fd76bf58105ff7f546b6455fa9ec2",TRUE,FALSE,"389","INICIADA","2020-02-18T12:17:53.700-0500"
"165","VICENTE",27481,31175,"fcc27450762f8d675bbb024f678a1a25946a2861875a06d7e65835a7f16b1a95",TRUE,FALSE,"330","DESESTIMADA","2020-02-18T12:17:15.275-0500"
"166","YURI",27480,31174,"3082e9545843e003641bf53d6b9494dcef0537243840e9718fc07e2a3152505b",TRUE,FALSE,"367","INICIADA","2020-02-18T12:10:37.717-0500"
"167","DIANA",27479,31173,"8bacb73dde4c2e8065f924593d970bfe892f2a66cac0d523bd1e68aea736052a",TRUE,FALSE,"566","FILTRADA","2020-02-18T12:10:27.553-0500"
"168","SEGUNDO",27478,31172,"309c67266193bf8d62a609b1cb4d9332755f6ca08aa33e818a1f1811f516551c",TRUE,FALSE,"578","DESESTIMADA","2020-02-18T12:10:26.073-0500"
"169","JENNER",27477,31171,"2f3fd91051bfbf28c41a8729923ef00b9482900459ed16ab51976cd55f37f304",TRUE,FALSE,"584","FILTRADA","2020-02-18T12:04:42.018-0500"
"170","CARLOS",27476,31170,"810d3b14099d1190f15a2524c0877e70f93758e99f7cc5971b185f4c146f01a6",TRUE,FALSE,"388","FILTRADA","2020-02-18T12:01:06.346-0500"
"171","ENEIDA",27475,31169,"44df1bc70c763ff6f4eccafadcb8df903abae6d968528c0619e22dd29f4b1961",TRUE,FALSE,"330","DESESTIMADA","2020-02-18T12:00:54.616-0500"
"172","STEVE",27474,31168,"879de686c3d8e6d4b276c8b10b70fd2828883eeb39045a669d63c82b46f96ec5",TRUE,FALSE,"388","DESESTIMADA","2020-02-18T12:00:14.525-0500"
"173","SANTOS",27473,31167,"8d54edcc0eb286a7eb7a9fab28456a1dc044f4bc35a763feed9a19da454b5636",TRUE,FALSE,"399","FILTRADA","2020-02-18T11:57:28.951-0500"
"174","FRANCO",27472,31166,"347deecb22b3f66ff16224ff85b21eddfebf55c9dc0333d824a2089559ea4c4c",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:54:30.034-0500"
"175","SANTOS",27471,31165,"424a5152365469689ad89505fcf702b7cd425f38c4082392fcd50b20a822ea90",TRUE,FALSE,"399","FILTRADA","2020-02-18T11:54:09.141-0500"
"176","HILDA",27470,31164,"a912a929f2708ad0bb1ddf750f8ca4d1981e245d697e80423daa1afeae311441",TRUE,FALSE,"595","DESESTIMADA","2020-02-18T11:53:09.942-0500"
"177","ORLANDO",27469,31163,"0a8625b2f57defe939833db6bb06782501266f39658cd1a3a7bc60ffe4864777",TRUE,FALSE,"584","FILTRADA","2020-02-18T11:52:44.674-0500"
"178","DAYGORO",27468,31162,"250b522f6ca91050355d29d1988e324ae42a47f871c33d6bcd067d6e82e53553",TRUE,FALSE,"707","DESESTIMADA","2020-02-18T11:52:37.936-0500"
"179","MARIO",27467,31161,"f8fef9b00a148e88e8b8780c9d919619d0ea1e63afea0b56397a4ae8508799c6",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:51:55.612-0500"
"180","GAUDY",27466,31160,"dd5d31cab50a78b9cf7d86d2ce01cdf339047eeb583a1d596357a4da26df7d83",TRUE,FALSE,"391","RECHAZADA","2020-02-18T11:50:58.749-0500"
"181","MARIA",27465,31159,"9e5626da024b0b1a656d357a64ecaa4331c35945897b8019ff2883fac31221b4",TRUE,FALSE,"391","FILTRADA","2020-02-18T11:48:47.164-0500"
"182","HAMID",27464,31158,"f7dcd21c9eee6d4c5f590d0e2486141b0d5e1fc2d3abfead4fcd16ae0be62610",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:46:07.520-0500"
"183","MARIBEL",27463,31157,"a8755b201e1b3cddfa7e25486dc526c70230a04e198de2cfd3ed845e771e77e9",TRUE,FALSE,"584","FILTRADA","2020-02-18T11:42:06.096-0500"
"184","CARLOS",27462,31156,"a5747033afed4231ffb648a4f70f87243cb4b505a29a66d8cbda36e1fd22a60f",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:39:58.794-0500"
"185","ANGELO",27461,31155,"660b4fe74c9a5ff23c5918ca4a398dd658d9a3050d8c74697c09175a3589c813",TRUE,FALSE,"388","DESESTIMADA","2020-02-18T11:34:29.057-0500"
"186","DANIELA",27460,31154,"eb2e1267e0b85d4c53d69e02b117a9e0ced5fac6553beb82509d7d3149c0b4f6",TRUE,FALSE,"569","RECHAZADA","2020-02-18T11:32:14.980-0500"
"187","DANIELA",27459,31153,"62ba35d88c70bb47412e2088c3375e5991b10c9570d5976406ee71bc05ef0b6f",TRUE,FALSE,"569","RECHAZADA","2020-02-18T11:31:49.137-0500"
"188","MARIO",27458,31152,"31ae807066d249c6219cfb6913fe190011e97e7336c5ad687b3d14783e2604b7",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:28:56.148-0500"
"189","ANGELICA",27457,31151,"db57bd96e23f2bc46eeef8451b6935eae23f121248d6634fb221dea202c0271b",TRUE,FALSE,"578","ENVIADA","2020-02-18T11:26:29.148-0500"
"190","ROSARIO",27456,31150,"0965a515163bc58caf0e9360b50c8d5bb68af90710f73fb8882278abbc3d7d33",TRUE,FALSE,"569","FILTRADA","2020-02-18T11:21:02.617-0500"
"191","JUAN",27455,31149,"83bec43bd1919cdad2b489b6f2f90b6469a84cf26ce6278546945b998845343c",TRUE,FALSE,"569","INICIADA","2020-02-18T11:20:13.072-0500"
"192","CAROLINA",27454,31148,"f79b2711c3b34b64c69fc9250669e32161b066358e4bdce2ce4417871ae2e6d5",TRUE,FALSE,"386","FILTRADA","2020-02-18T11:17:26.031-0500"
"193","FIDEL",27453,31147,"d8d3f2ca6137d39f5c8683e3b37eaade9ce28d0e8fcafaca66dae1862f28933e",TRUE,FALSE,"399","FILTRADA","2020-02-18T11:17:25.731-0500"
"194","EMERSON",27452,31146,"7bbd17b7e933fab528e3e0e64b0e86e42059a5a800e09e96a43c79b62e014a15",TRUE,FALSE,"578","FILTRADA","2020-02-18T11:16:29.533-0500"
"195","CARLOS",27451,31145,"2421875514f43bf6710ed9bf3ca02e98efb3cf33503a6e2b13d3159029020fa2",TRUE,FALSE,"675","FILTRADA","2020-02-18T11:14:53.934-0500"
"196","DANIEL",27450,31144,"52c8c03b4763a060848321e429f4499acf8bc0eee8ca97734e618967f5395721",TRUE,FALSE,"388","FILTRADA","2020-02-18T11:14:30.847-0500"
"197","CESAR",27449,31143,"92e1b77295055048f49f9921e1a8157c649e77bc4c8e8b569b45f926a4b06902",TRUE,FALSE,"399","DESESTIMADA","2020-02-18T11:13:56.993-0500"
"198","DANAE",27448,31142,"2cdeda1e8580a19654923641652b5022c5a2d46ab56ea4be02672a936f2b2308",TRUE,FALSE,"569","FILTRADA","2020-02-18T11:12:48.801-0500"
"199","NOE",27447,31141,"a76b23346711eb23b43db6f59964461e631a4a817145a29bc8801fc159082f13",TRUE,FALSE,"494","DESESTIMADA","2020-02-18T11:11:50.545-0500"
"200","SONIA",27446,31140,"670628f09a9408e24a05889ff8231d30019d307dbd18573de2b911731d6f37bb",TRUE,FALSE,"389","FILTRADA","2020-02-18T11:10:27.295-0500"
"201","JOSE",27445,31139,"36769a5936f725a722be6d32c32e6e868ff1f1649ec7dc7398057e1a24291f79",TRUE,FALSE,"578","FILTRADA","2020-02-18T11:06:58.831-0500"
"202","CARMEN",27444,31138,"53d07c2fae422060ba5699bf58bf826f892a81fb8cf366e7a254723c13279dc7",TRUE,FALSE,"569","FILTRADA","2020-02-18T11:06:40.455-0500"
"203","PEDRO",27443,31137,"931816ee5a4cf79b0b45251f7d200b7dcaf26d3cdf5aee6ccdec4fd4df29884a",TRUE,FALSE,"578","FILTRADA","2020-02-18T10:54:00.676-0500"
"204","JEASON",27442,31136,"acabc12bf06de49cc7e32c259fd1bd546b83e09e3618918b344aff0592c3ea47",TRUE,FALSE,"329","FILTRADA","2020-02-18T10:51:58.817-0500"
"205","CAROLINA",27441,31135,"abb00a209de63b3e8ae82ad9edae8eb937782b824d90fd258eb831c9b7d06364",TRUE,FALSE,"578","DESESTIMADA","2020-02-18T10:49:51.937-0500"
"206","CARLOS",27440,31134,"f4016bd215cc0615f4799a4e82afa26f231d07897b681887b93edf15f0bccabd",TRUE,FALSE,"388","DESESTIMADA","2020-02-18T10:43:05.839-0500"
"207","GLORIA",27439,31133,"caa60d0715f8e9fae82992e8fe0a89ccbbd86fe995a171bf7d111353ed7452fe",TRUE,FALSE,"517","FILTRADA","2020-02-18T10:42:19.970-0500"
"208","FLAUDIO",27438,31132,"83bb864763400f8c53f142dd98499c28b2bd269efa967cb04514ec6a2498dd51",TRUE,FALSE,"569","FILTRADA","2020-02-18T10:39:32.535-0500"
"209","JHON",27437,31131,"ec9d78c69109bf937dd3c9d7a29574336919979ff771eb9a764148816048f0db",TRUE,FALSE,"452","DESESTIMADA","2020-02-18T10:28:29.558-0500"
"210","JOSE",27436,31130,"dc7b5546f5e82aa2ea4eb7a71548152f4e16d706b8c563986cfa5e7a14d1e3a4",TRUE,FALSE,"578","FILTRADA","2020-02-18T10:27:38.134-0500"
"211",NA,27435,31129,"1beb9880321d26891fe598c406125b990d99c96755a74f9f666a2a2ff2d453a1",TRUE,FALSE,"452","DESESTIMADA","2020-02-18T10:26:22.058-0500"
"212","JAVIER",27434,31128,"894f824486c37720cccc729924fdd28e91fdf0e5b553b61e3f07431a4b9a780a",TRUE,FALSE,"569","FILTRADA","2020-02-18T10:23:28.617-0500"
"213","WITMAR",27433,31127,"ce0618f44eacd0a2c9b21cb4a2f3275023e0ba777aa9dcfb5400cc8f8407c3c2",TRUE,FALSE,"388","FILTRADA","2020-02-18T10:22:16.328-0500"
"214","JHUNER",27432,31126,"eec6fd04abcad931ba6671ff577383d19a5ec7c427a12472bd0aed1cae01dbef",TRUE,FALSE,"399","FILTRADA","2020-02-18T10:14:21.044-0500"
"215","JOSE",27431,31125,"e9d5d5040e4f579c76c2d98f62f500432f96d2b15065bcddc8d780196de0f44c",TRUE,FALSE,"578","FILTRADA","2020-02-18T10:11:12.275-0500"
"216","JOHN",27430,31124,"ade4b2736abbf7f5e8b4b30217fc319a1500a468f844cde3c071c3fb187d76dd",TRUE,FALSE,"707","DESESTIMADA","2020-02-18T10:10:31.672-0500"
"217","STREASE",27429,31123,"9f4a70bee9f2fd8fb5f0313b3798cfe37187c5e12dcebeef35b5b59856ba8b06",TRUE,FALSE,"578","FILTRADA","2020-02-18T10:08:38.433-0500"
"218","ANTONY",27428,31122,"b3bc5e8f2e3fc67e0c86873d42b66da53314e2ae70c085b7d4bc60751a246b25",TRUE,FALSE,"578","RECHAZADA","2020-02-18T10:07:48.451-0500"
"219",NA,27427,31121,"b6be20eff3e828d7f5d8ecd9311cd064c025df19d4696e340ee8691b12bb0e67",TRUE,FALSE,"578","INICIADA","2020-02-18T10:07:41.376-0500"
"220","NANCY",27426,31120,"edb5945834404f40acf1220a980230a5bf5340173b910bc302ae2c9dd22840ba",TRUE,FALSE,"560","FILTRADA","2020-02-18T10:05:16.876-0500"
"221","JAVIER",27425,31119,"1c5991bad97e9f33709b9baa496efefe1aff203bb2389d2d825ab1b4a2889cb9",TRUE,FALSE,"569","FILTRADA","2020-02-18T10:04:30.238-0500"
"222","MARCOS",27424,31118,"067eb4ad8571c2f6c0966ebf76762f05936e582ba344156b6645cd2f0f160d48",TRUE,FALSE,"707","FILTRADA","2020-02-18T10:03:23.491-0500"
"223","SOFIA",27423,31117,"dddcdef9ae6b650d318d61dc360fb150a2ff7366b73a91648c74747bd96e00cf",TRUE,FALSE,"560","FILTRADA","2020-02-18T09:54:02.062-0500"
"224","JUAN",27422,31116,"e0a72b2e632270c4a66a8c8552fd66af2d89639c4a91414e79475d6c9f0526e2",TRUE,FALSE,"494","DESESTIMADA","2020-02-18T09:31:37.256-0500"
"225","EDGAR",27421,31115,"13b3ce8c8f43b0ad37bde4281044692bd7e7aa6cf9b0b0d926c7a6af974e2045",TRUE,FALSE,"330","FILTRADA","2020-02-18T09:09:47.531-0500"
"226","ANGEL",27420,31114,"e020bca54b07a5562f6d9ca034381a2fe3543a5b2937a8f90802dcd5ae2643d3",TRUE,FALSE,"453","DESESTIMADA","2020-02-18T09:04:48.274-0500"
"227","ROIVER",27419,31113,"3e2a3e0502711b182b2130ee893924a33663f2cc6a87b765e8012f75f491555f",TRUE,FALSE,"399","FILTRADA","2020-02-17T20:18:45.925-0500"
"228","EDISON",27418,31112,"2d9322d0f80dada9f646510d47f9902354b6124d4af2897163f308d546c6cfee",TRUE,FALSE,"391","FILTRADA","2020-02-17T20:06:05.757-0500"
"229","JOSE",27417,31111,"cfb6758e2622c9cfec6b27ccda79ade53cc00b15562d00551f2126b61db586c1",TRUE,FALSE,"391","FILTRADA","2020-02-17T20:04:52.760-0500"
"230",NA,27416,31110,"61985c3cc0e3c4acaecd0b6d6e6ccc0b4cb80b4ca4fb9559686ca8756b50eb44",TRUE,FALSE,"595","DESESTIMADA","2020-02-17T20:01:33.696-0500"
"231","JEAN",27415,31109,"f25f290d3cdd16e7b6dc0fc2a62ed8fe8d04b4af35cb48e60f46ffc594cdee42",TRUE,FALSE,"595","DESESTIMADA","2020-02-17T19:53:17.888-0500"
"232","JOSE",27414,31108,"51368567f802be8c125042615934573d97c87746f155b4919ff2359102fee826",TRUE,FALSE,"595","DESESTIMADA","2020-02-17T19:33:55.089-0500"
"233","VICTOR",27413,31107,"f45499eb0d462dbf1a3c2165f12d0ba466fd8dde4944b6eda0b93d8eeb937a05",TRUE,FALSE,"578","FILTRADA","2020-02-17T19:27:04.662-0500"
"234","JEYNER",27412,31106,"74044ec25dce0145250c944294be839b22f5925b7ea74a3f4bafabb20cd13045",TRUE,FALSE,"578","FILTRADA","2020-02-17T19:17:04.603-0500"
"235","SONIA",27411,31105,"ab88e4feab5afcde57e2190c7f5d375db9c118ae04f7984e1112be06ccd7b177",TRUE,FALSE,"578","FILTRADA","2020-02-17T18:39:05.229-0500"
"236","WITMAR",27410,31104,"872fe29798cea557e317c1a9f60fbae9c4282835c15a431737d4f4ab61f8bf5e",TRUE,FALSE,"388","FILTRADA","2020-02-17T18:37:37.476-0500"
"237","JOSE",27409,31103,"f503467ced8533f00d55d219acad47338070a50299452edf7d6a4d1fa06bad43",TRUE,FALSE,"578","FILTRADA","2020-02-17T18:26:38.823-0500"
"238","CHRISTIAN",27408,31102,"2f1bcda474332e1f5ac17a8c53a38698bc9837be4dc418e9bd8ea6612c0c826a",TRUE,FALSE,"389","FILTRADA","2020-02-17T18:24:30.168-0500"
"239","YERSON",27407,31101,"1d7feb185cd1b229cdcc1a2eb5d59b9e5838e269c88e9feb3f8554540af7b0cb",TRUE,FALSE,"388","FILTRADA","2020-02-17T18:17:30.534-0500"
"240","YAKELY",27406,31100,"6e1e7a0a564ec66f33e85523e451c0429e908f3ebc22fc1b8f1aa47360f8bff6",TRUE,FALSE,"707","FILTRADA","2020-02-17T18:16:45.950-0500"
"241","MARINO",27405,31099,"770078708abfe48250279372139260ce782f5d7db1c39aea019d2105b56f85c3",TRUE,FALSE,"389","FILTRADA","2020-02-17T18:14:48.614-0500"
"242","CHRISTIAN",27404,31098,"dab2525b2947399f64df61bd6038c4d65c66c5f3ab9296e0abd77518f67f9965",TRUE,FALSE,"389","FILTRADA","2020-02-17T18:11:00.653-0500"
"243","JOSE",27403,31097,"418bb3cd103088803d90ca287300cae1b35188809121f6e35d55fee1e9b79157",TRUE,FALSE,"388","FILTRADA","2020-02-17T18:02:14.586-0500"
"244","RICHARD",27402,31096,"58b5423063524db66957326c7b8c09429b1e2b4976f436c49550b05f9be0a40e",TRUE,FALSE,"332","FILTRADA","2020-02-17T17:58:41.052-0500"
"245","ALEJANDRO",27401,31095,"ca43f41815295b09260d8ee6be1f8c9070fab7f1ad220d7876bc26f00edde6c2",TRUE,FALSE,"386","FILTRADA","2020-02-17T17:56:50.105-0500"
"246","LUIS",27400,31094,"067d3122a1cb438d274810b2cacaa3bd510730c472c1bcd60d4d3104c9134614",TRUE,FALSE,"388","DESESTIMADA","2020-02-17T17:52:50.134-0500"
"247","ROIVER",27399,31093,"7521700f60f5ef8c88e47286a6dec499ef0203aa3a2bdca3d0e6ab0f19a8a08a",TRUE,FALSE,"388","DESESTIMADA","2020-02-17T17:45:02.811-0500"
"248","SAMIR",27398,31092,"c3d9b0bfc80470dd3f8d98de12fb188613d09a84cf8d5db23dd5b9efa9e2a777",TRUE,FALSE,"595","DESESTIMADA","2020-02-17T17:44:57.951-0500"
"249","EDILBRAN",27397,31091,"68c7afe8e953a0c0b7cb8ee2d73fbf1c9bd89ca7ca47f697084f90d0d03d9f86",TRUE,FALSE,"578","FILTRADA","2020-02-17T17:44:14.400-0500"
"250","JOSUE",27396,31090,"b09108a7dc69bf08851f485f09812a25466fa9014cfcdba3113ee51750d07ca4",TRUE,FALSE,"578","FILTRADA","2020-02-17T17:40:49.113-0500"
"251","YANE",27395,31089,"1074f2db1bf5c472ed071e67a91c71e818d1b09022f1d647fecdc0d4d9dd21cc",TRUE,FALSE,"578","FILTRADA","2020-02-17T17:39:31.164-0500"
"252","WALTER",27394,31088,"8d178706d71f033cc3b4fa113699b1cedc0f617967e73f256c3295156fc08fff",TRUE,FALSE,"578","FILTRADA","2020-02-17T17:33:25.996-0500"
"253","HECTOR",27393,31087,"29bafb0992da8c93a66f0587afb536db74fbe4a337e9d9038885e0565a19dd7b",TRUE,FALSE,"485","FILTRADA","2020-02-17T17:25:56.451-0500"
"254","ANGEL",27392,31086,"650652ca5e16f256b8afb59a8a2778caac8b75c8bb559ebbfc13811b3009203a",TRUE,FALSE,"707","FILTRADA","2020-02-17T17:25:32.680-0500"
"255",NA,27391,31085,"56409555189b8041e227a3fc770c0b1e6e412bc6ce04bc05b19d7bea1378e586",TRUE,FALSE,"707","DESESTIMADA","2020-02-17T17:24:16.764-0500"
"256","ROSA",27390,31084,"9236d2b29cbce8c6547c05c4cd7e849ea7bd3af855b47bf4bca3f772f884345a",TRUE,FALSE,"330","FILTRADA","2020-02-17T17:24:15.041-0500"
"257","JOSE",27389,31083,"29513abea7c4e4821f6fb74b9c34dd3a48175b4b93a218669b8c851c948ee483",TRUE,FALSE,"595","DESESTIMADA","2020-02-17T17:16:12.202-0500"
"258","MARYORIN",27388,31082,"6a44a9b3fe87abbca5b2f3de155ae638bfc3e3e7afd548ca887ad45eab6c6541",TRUE,FALSE,"569","FILTRADA","2020-02-17T17:16:04.139-0500"
"259","MOISES",27387,31081,"4e173b712f5e587a50be6d3d4dc672423d764d7d5f3e7c4aefcfdd7f91d95d19",TRUE,FALSE,"707","FILTRADA","2020-02-17T17:15:03.407-0500"
"260","JUAN",27386,31080,"c2518c20c8d01f4eb69e33ed7853e100f5acb249e1ec08fa61eec2c0a0126b6a",TRUE,FALSE,"330","DESESTIMADA","2020-02-17T17:12:27.395-0500"
"261","MOISES",27385,31079,"f43c40bf1390c068c2e788d12e788eebed1aa90361bce33f396551c51b3602d2",TRUE,FALSE,"707","FILTRADA","2020-02-17T17:10:40.233-0500"
"262","MOISES",27384,31078,"383d038b39abc98e03a1d53ff3200d5d2a56af9d65073c8725e74b5a5dd33332",TRUE,FALSE,"707","INICIADA","2020-02-17T17:10:29.405-0500"
"263","PETER",27383,31077,"5c1ae044b307f127fb55cceefee54fd45ce4ada677bf2646e0b677c47e92f97d",TRUE,FALSE,"569","FILTRADA","2020-02-17T17:02:34.886-0500"
"264","ROSA",27382,31076,"7abe75c5ff11dd8475d4c4b16f6f4381525a1d8f8c6f000dc7a46e8743889a65",TRUE,FALSE,"330","DESESTIMADA","2020-02-17T17:00:49.688-0500"
"265","TANIA",27381,31075,"b431e3c30ee3aaccf4fb5684bd26a6dc17157cd465e536bae2a1cf962504258c",TRUE,FALSE,"399","FILTRADA","2020-02-17T16:59:28.749-0500"
"266","CARLOS",27380,31074,"99b618bf7042ba64fa3d978e7e96170a95061c67c7db1f83e328bc58f24a61ff",TRUE,FALSE,"388","DESESTIMADA","2020-02-17T16:58:41.317-0500"
"267","POOL",27379,31073,"18bd74a17fbce89ce5f2250988c17dfedd4187ac93aef5fe3053acc838d7cee8",TRUE,FALSE,"569","FILTRADA","2020-02-17T16:56:01.911-0500"
"268","MIGUEL",27378,31072,"54d078deb43b8a76cbd7a7d402570e5da58065a66790b9d4778cb235443eacb1",TRUE,FALSE,"388","DESESTIMADA","2020-02-17T16:54:36.686-0500"
"269","JEISON",27377,31071,"3f0cec7fd289ff90f08a5b318a37be3a971c9360be86b7ed653134ff52d47af6",TRUE,FALSE,"399","FILTRADA","2020-02-17T16:51:01.902-0500"
"270","CARLOS",27376,31070,"57380b59813a2961dc67e9726e129fbbed30a556435aa07da5a3af4fd1b2c500",TRUE,FALSE,"707","FILTRADA","2020-02-17T16:50:17.257-0500"
"271","SERGIO",27375,31069,"f61d0a9525b137c50427c19744a0742c55a5399bd747043807c71244be120abe",TRUE,FALSE,"367","FILTRADA","2020-02-17T16:50:10.964-0500"
"272","RAUL",27374,31068,"8545d8f1fad306ff8cb8cbeef5f4f911458be29fff774621146de99d1a4d7032",TRUE,FALSE,"578","DESESTIMADA","2020-02-17T16:46:04.932-0500"
"273","DANNY",27373,31067,"9c82f038132eb10f86b853e5d44c2eb400f06a883cd5f9b2d3241031e328f4ee",TRUE,FALSE,"388","FILTRADA","2020-02-17T16:45:17.073-0500"
"274","CRISTHYAN",27372,31066,"568fc591ccb92afb8b238ba98bac5ee774b19ae9c4f5f0d7544b85087ff25e4d",TRUE,FALSE,"578","FILTRADA","2020-02-17T16:28:55.723-0500"
"275","NELSON",27371,31065,"0d068900e43e6bb5ca16fb62c78ebb034b19798418e146dd1f1e14827c10e2e3",TRUE,FALSE,"399","FILTRADA","2020-02-17T16:28:01.216-0500"
"276","OSCAR",27370,31064,"8f848742551aedf1ca27fadcc7f6584c17622ece5151791cfdee8a562aae9b21",TRUE,FALSE,"707","DESESTIMADA","2020-02-17T16:27:10.806-0500"
"277","ESTHER",27369,31063,"4474b5448ab433d3530bfd15f41ac4130147b16e7be514ed1905b1cd29db99d6",TRUE,FALSE,"330","DESESTIMADA","2020-02-17T16:25:21.215-0500"
"278","NELSON",27368,31062,"db458087c162e7300cc3152420afc175225223eb3eb1428b94416b90a77d82f1",TRUE,FALSE,"399","FILTRADA","2020-02-17T16:24:50.389-0500"
"279","RICHARD",27367,31061,"ed046c1f7d8b86192d1ea447f48510d70865a959590ecf867d894cf97c313699",TRUE,FALSE,"388","DESESTIMADA","2020-02-17T16:24:27.233-0500"
"280","NELSON",27366,31060,"f82cad544df7479f91852374180c42aa1c0b701e52e14edbee2b18c0e7356be3",TRUE,FALSE,"399","INICIADA","2020-02-17T16:24:27.016-0500"
"281","CATALINA",27365,31059,"4c616bd9500ec10e4ea6b4e43f9a6189664f6d8966e06ef61c401e5d7c36d895",TRUE,FALSE,"578","DESESTIMADA","2020-02-17T16:22:31.584-0500"
"282","CRISTOBAL",27364,31058,"dcbd40d88e1c88540012572cf8b13440ce9f9a0d633b569f79efa8896ac1804e",TRUE,FALSE,"517","FILTRADA","2020-02-17T16:18:14.112-0500"
"283","JUNIOR",27363,31057,"263417f497eefed41c8c5e0dff6297aff65762f12f5635ef5b8ec5c9bbdfb701",TRUE,FALSE,"388","FILTRADA","2020-02-17T16:17:23.504-0500"
